1,19,0.0,1000000.0
2,18,2.1213202,164.44365
3,17,3.535534,161.85786
4,18,4.9497476,162.44365
5,18,5.9497476,161.44365
6,19,7.363961,162.02943
7,20,8.778174,162.61522
8,20,9.778174,161.61522
9,21,11.192388,162.201
10,21,12.692388,161.201
11,22,14.813707,161.78679
12,22,15.813707,160.78679
13,22,16.813707,159.78679
14,22,17.813707,158.78679
15,22,18.813707,157.78679
16,21,20.22792,155.201
17,20,21.642134,152.61522
18,20,22.642134,151.61522
19,20,23.642134,150.61522
20,20,24.642134,149.61522
21,20,25.642134,148.61522
22,20,26.642134,147.61522
23,21,28.056347,148.201
24,21,29.056347,147.201
25,21,30.056347,146.201
26,21,31.056347,145.201
27,21,32.056347,144.201
27,20,32.306347,142.61522
28,20,32.556347,141.61522
29,20,32.806347,140.61522
30,20,33.056347,139.61522
31,20,33.306347,138.61522
32,20,33.556347,137.61522
33,20,33.806347,136.61522
34,20,34.056347,135.61522
35,20,34.306347,134.61522
36,20,34.556347,133.61522
37,20,34.806347,132.61522
38,20,35.056347,131.61522
39,20,35.306347,130.61522
40,20,35.556347,129.61522
41,20,35.806347,128.61522
42,20,36.056347,127.61523
43,20,36.306347,126.61523
44,20,36.556347,125.61523
45,20,36.806347,124.61523
46,20,37.056347,123.61523
47,20,37.306347,122.61523
48,20,37.556347,121.61523
49,20,37.806347,120.61523
50,20,38.056347,119.61523
51,20,38.306347,118.61523
52,20,38.556347,117.61523
53,20,38.806347,116.61523
54,20,39.056347,115.61523
55,20,39.306347,114.61523
56,20,39.556347,113.61523
57,20,39.806347,112.61523
58,20,40.056347,111.61523
59,20,40.306347,110.61523
60,20,40.556347,109.61523
61,20,40.806347,108.61523
62,20,41.056347,107.61523
63,20,41.306347,106.61523
64,20,41.556347,105.61523
65,20,41.806347,104.61523
66,20,42.056347,103.61523
67,20,42.306347,102.61523
68,20,43.306347,101.61523
69,21,44.720562,102.20101
70,21,45.720562,101.20101
71,21,46.720562,100.20101
72,21,47.720562,99.20101
73,21,48.720562,98.20101
74,22,50.134777,98.7868
75,22,51.134777,97.7868
76,22,52.134777,96.7868
77,22,53.134777,95.7868
78,22,54.134777,94.7868
79,22,55.134777,93.7868
80,22,56.134777,92.7868
81,22,57.134777,91.7868
81,23,57.384777,93.37258
81,24,57.634777,94.95837
81,25,57.884777,96.54416
82,25,58.884777,95.54416
83,25,59.884777,94.54416
84,25,60.884777,93.54416
85,25,61.884777,92.54416
86,25,62.884777,91.54416
87,25,63.884777,90.54416
88,25,64.88478,89.54416
89,25,65.88478,88.54416
90,25,66.88478,87.54416
91,25,67.88478,86.54416
92,25,68.88478,85.54416
93,25,69.88478,84.54416
94,25,70.88478,83.54416
95,24,72.298996,80.95837
96,24,73.298996,79.95837
97,24,74.298996,78.95837
98,24,75.298996,77.95837
99,24,76.298996,76.95837
100,24,77.298996,75.95837
101,24,78.298996,74.95837
102,24,79.298996,73.95837
103,23,80.71321,71.37258
104,23,81.71321,70.37258
105,23,82.71321,69.37258
106,23,83.71321,68.37258
107,23,84.71321,67.37258
108,23,85.71321,66.37258
109,23,86.71321,65.37258
110,23,87.71321,64.37258
111,23,88.71321,63.37258
112,23,89.71321,62.37258
113,23,90.71321,61.37258
114,22,92.127426,58.786797
115,21,93.54164,56.20101
116,20,94.95586,53.615223
117,19,96.37007,51.029438
118,18,97.78429,48.44365
119,17,99.1985,45.857864
119,16,100.1985,44.27208
120,15,101.61272,41.68629
120,14,102.61272,40.100506
121,13,104.02693,37.514717
122,12,106.148254,34.928932
123,11,108.26958,32.343147
124,10,109.68379,29.757359
125,11,111.09801,30.343145
126,10,113.21933,27.757359
127,10,114.71933,26.757359
128,9,116.133545,24.171574
129,9,117.133545,23.171574
130,8,118.54776,20.585787
131,8,120.04776,19.585787
132,8,122.04776,18.585787
133,8,123.54776,17.585787
134,8,124.54776,16.585787
135,9,125.961975,17.171574
136,8,127.37619,14.585787
137,7,128.7904,12.0
138,7,129.7904,11.0
139,7,130.7904,10.0
140,7,131.7904,9.0
141,7,132.7904,8.0
142,7,133.7904,7.0
143,6,135.20462,7.5857863
144,6,136.20462,6.5857863
145,7,137.61884,4.0
146,7,138.61884,3.0
147,7,139.61884,2.0
148,6,141.03305,2.5857863
149,7,142.44727,0.0
