157,13,0.0,1000000.0
157,14,1.0,149.92892
156,15,2.4142137,150.51472
155,16,3.8284273,151.10051
155,17,4.8284273,152.6863
155,18,5.8284273,154.27208
155,19,6.8284273,155.85786
155,20,7.8284273,157.44365
155,21,8.828427,159.02943
155,22,9.828427,160.61522
155,23,10.828427,162.201
154,24,12.2426405,162.78679
154,25,13.2426405,164.37259
153,25,13.4926405,163.37259
152,25,13.7426405,162.37259
151,25,13.9926405,161.37259
150,25,14.2426405,160.37259
149,25,14.4926405,159.37259
148,25,14.7426405,158.37259
147,25,14.9926405,157.37259
146,25,15.2426405,156.37259
145,25,15.4926405,155.37259
144,25,15.7426405,154.37259
143,25,15.9926405,153.37259
142,25,16.242641,152.37259
141,25,16.492641,151.37259
140,25,16.742641,150.37259
139,25,16.992641,149.37259
139,26,17.242641,150.95837
138,26,18.242641,149.95837
137,26,19.242641,148.95837
136,26,20.242641,147.95837
135,26,21.242641,146.95837
134,26,22.242641,145.95837
133,26,23.242641,144.95837
132,26,24.242641,143.95837
131,26,25.242641,142.95837
130,26,26.242641,141.95837
129,26,27.242641,140.95837
128,26,28.242641,139.95837
127,26,29.242641,138.95837
126,26,30.242641,137.95837
125,25,31.656855,135.37259
124,25,32.656853,134.37259
123,25,33.656853,133.37259
122,25,34.656853,132.37259
121,25,35.656853,131.37259
120,25,36.656853,130.37259
119,25,37.656853,129.37259
118,24,39.071068,126.7868
117,25,40.485283,127.37258
116,25,41.485283,126.37258
115,25,42.485283,125.37258
114,25,43.485283,124.37258
113,25,44.485283,123.37258
112,25,45.485283,122.37258
111,25,46.485283,121.37258
110,25,47.485283,120.37258
109,24,48.899498,117.7868
108,24,49.899498,116.7868
107,24,50.899498,115.7868
106,24,51.899498,114.7868
105,23,53.313713,112.20101
104,23,54.313713,111.20101
103,23,55.313713,110.20101
102,23,56.313713,109.20101
101,23,57.313713,108.20101
100,23,58.313713,107.20101
99,24,59.72793,107.7868
98,24,60.72793,106.7868
97,24,61.72793,105.7868
96,24,62.72793,104.7868
95,24,63.72793,103.7868
94,24,64.72793,102.7868
93,24,65.72793,101.7868
92,24,66.72793,100.7868
91,24,67.72793,99.7868
90,25,69.14214,100.37258
89,25,70.14214,99.37258
88,25,71.14214,98.37258
87,25,72.14214,97.37258
86,25,73.14214,96.37258
85,25,74.14214,95.37258
84,25,75.14214,94.37258
83,25,76.14214,93.37258
82,25,77.14214,92.37258
81,25,78.14214,91.37258
81,24,78.39214,89.7868
81,23,78.64214,88.20101
81,22,78.89214,86.61523
80,22,79.89214,85.61523
79,22,80.89214,84.61523
78,22,81.89214,83.61523
77,22,82.89214,82.61523
76,22,83.89214,81.61523
75,22,84.89214,80.61523
74,22,85.89214,79.61523
73,21,87.30636,77.029434
72,21,88.30636,76.029434
71,21,89.30636,75.029434
70,21,90.30636,74.029434
69,21,91.30636,73.029434
68,21,92.30636,72.029434
67,20,93.72057,69.44365
66,20,93.97057,68.44365
65,20,94.22057,67.44365
64,20,94.47057,66.44365
63,20,94.72057,65.44365
62,20,94.97057,64.44365
61,20,95.22057,63.44365
60,20,95.47057,62.44365
59,20,95.72057,61.44365
58,20,95.97057,60.44365
57,20,96.22057,59.44365
56,20,96.47057,58.44365
55,20,96.72057,57.44365
54,20,96.97057,56.44365
53,20,97.22057,55.44365
52,20,97.47057,54.44365
51,20,97.72057,53.44365
50,20,97.97057,52.44365
49,20,98.22057,51.44365
48,20,98.47057,50.44365
47,20,98.72057,49.44365
46,20,98.97057,48.44365
45,20,99.22057,47.44365
44,20,99.47057,46.44365
43,20,99.72057,45.44365
42,20,99.97057,44.44365
41,20,100.22057,43.44365
40,20,100.47057,42.44365
39,20,100.72057,41.44365
38,20,100.97057,40.44365
37,20,101.22057,39.44365
36,20,101.47057,38.44365
35,20,101.72057,37.44365
34,20,101.97057,36.44365
33,20,102.22057,35.44365
33,19,103.22057,33.857864
32,18,104.799,31.272078
31,17,106.21322,28.68629
30,16,107.62743,26.100506
29,15,109.04165,23.514719
28,14,110.455864,20.928932
27,14,111.455864,19.928932
26,13,112.87008,17.343145
25,12,114.284294,14.7573595
24,11,115.69851,12.171573
23,11,116.69851,11.171573
22,10,118.112724,8.585787
21,10,119.112724,7.5857863
20,9,120.52694,5.0
19,9,121.52694,4.0
18,9,122.52694,3.0
17,9,123.52694,2.0
16,9,124.52694,1.0
15,9,125.52694,0.0
