5,106,0.0,1000000.0
6,106,1.0,279.13498
7,106,2.0,278.13498
8,106,3.0,277.13498
9,106,4.0,276.13498
10,106,5.0,275.13498
11,106,6.0,274.13498
12,107,7.4142137,274.72076
13,107,8.414213,273.72076
14,107,9.414213,272.72076
15,107,10.414213,271.72076
16,107,11.414213,270.72076
17,107,12.414213,269.72076
18,107,13.414213,268.72076
19,106,14.828426,266.13498
20,106,15.828426,265.13498
21,106,16.828426,264.13498
22,106,17.828426,263.13498
23,106,18.828426,262.13498
24,106,19.828426,261.13498
25,106,20.828426,260.13498
26,106,21.828426,259.13498
27,106,22.828426,258.13498
28,106,23.828426,257.13498
29,106,24.828426,256.13498
30,106,25.828426,255.135
31,106,26.828426,254.135
32,106,27.828426,253.135
33,105,29.24264,250.54921
34,105,30.24264,249.54921
35,104,31.656853,246.96342
36,103,33.071068,244.37764
37,103,34.071068,243.37764
38,103,35.071068,242.37764
39,103,36.071068,241.37764
39,102,36.321068,239.79184
39,101,36.571068,238.20605
39,100,36.821068,236.62027
39,99,37.071068,235.03448
39,98,37.321068,233.4487
39,97,37.571068,231.86292
39,96,37.821068,230.27713
39,95,38.071068,228.69135
39,94,38.321068,227.10556
39,93,38.571068,225.51978
39,92,38.821068,223.93398
39,91,39.071068,222.34819
39,90,39.321068,220.7624
39,89,39.571068,219.17662
39,88,39.821068,217.59084
39,87,40.071068,216.00505
39,86,40.321068,214.41927
39,85,40.571068,212.83348
39,84,40.821068,211.2477
39,83,41.071068,209.66191
39,82,41.321068,208.07611
39,81,41.571068,206.49033
39,80,41.821068,204.90454
39,79,42.071068,203.31876
40,79,42.321068,202.31876
41,79,42.571068,201.31876
42,79,42.821068,200.31876
43,79,43.071068,199.31876
44,79,43.321068,198.31876
45,79,43.571068,197.31876
46,79,43.821068,196.31876
47,79,44.071068,195.31876
48,79,44.321068,194.31876
49,79,44.571068,193.31876
50,79,44.821068,192.31876
51,79,45.071068,191.31876
52,79,45.321068,190.31876
53,79,45.571068,189.31876
54,79,45.821068,188.31876
55,79,46.071068,187.31876
56,79,46.321068,186.31876
57,79,46.571068,185.31876
58,79,46.821068,184.31876
59,79,47.071068,183.31876
60,79,47.321068,182.31876
61,79,47.571068,181.31876
62,79,47.821068,180.31876
63,79,48.071068,179.31876
64,79,48.321068,178.31876
65,79,48.571068,177.31876
66,79,48.821068,176.31876
67,79,49.071068,175.31876
68,79,49.321068,174.31876
69,79,49.571068,173.31876
70,79,49.821068,172.31876
71,79,50.071068,171.31876
72,79,50.321068,170.31876
73,79,50.571068,169.31876
74,79,50.821068,168.31876
75,79,51.071068,167.31876
76,79,51.321068,166.31876
77,79,51.571068,165.31876
78,79,51.821068,164.31876
79,79,52.071068,163.31876
80,79,52.321068,162.31876
81,79,52.571068,161.31876
82,79,52.821068,160.31876
83,79,53.071068,158.73297
84,79,53.321068,157.14719
85,79,53.571068,155.5614
86,79,53.821068,153.97562
87,79,54.071068,152.38983
88,79,54.321068,150.80405
89,79,54.571068,149.21825
90,79,54.821068,147.63246
91,79,55.071068,146.04668
92,79,55.321068,144.46089
93,79,55.571068,142.8751
94,79,55.821068,141.28932
95,79,56.071068,139.70354
96,79,56.321068,138.11775
97,79,56.571068,136.53197
98,79,56.821068,134.94618
99,79,57.071068,133.36038
100,79,57.321068,131.7746
101,79,57.571068,130.18881
102,79,57.821068,128.60303
103,79,58.071068,127.01724
104,79,58.321068,125.43146
105,79,58.571068,123.84567
