8,4,0.0,1000000.0
9,5,1.4142135,119.34315
10,6,2.828427,119.92893
11,6,3.828427,121.51472
12,7,5.2426405,122.1005
13,8,6.656854,122.686295
14,9,8.071068,123.27208
15,10,9.485281,123.857864
16,11,10.899494,124.44365
16,12,12.399494,123.44365
17,13,14.520815,124.029434
18,14,15.935028,124.61523
19,15,17.349241,125.20101
20,16,18.763454,125.7868
21,17,20.177668,126.37258
22,18,21.59188,126.95837
23,19,23.006094,127.54416
24,20,24.420307,128.12994
25,20,25.420307,129.71573
26,21,26.83452,130.30151
27,21,27.83452,131.8873
27,22,28.08452,130.8873
27,23,28.33452,129.8873
27,24,28.58452,128.8873
27,25,28.83452,127.8873
27,26,29.08452,126.8873
27,27,29.33452,125.8873
27,28,29.58452,124.8873
27,29,29.83452,123.8873
27,30,30.08452,122.8873
27,31,30.33452,121.8873
27,32,30.58452,120.8873
27,33,30.83452,119.8873
27,34,31.08452,118.8873
27,35,31.33452,117.8873
27,36,31.58452,116.8873
27,37,31.83452,115.8873
27,38,32.08452,114.8873
27,39,32.33452,113.8873
27,40,32.58452,112.8873
27,41,33.58452,111.8873
27,42,34.58452,110.8873
27,43,35.58452,109.8873
27,44,36.58452,108.8873
27,45,37.58452,107.8873
27,46,38.58452,106.8873
27,47,39.58452,105.8873
27,48,40.58452,104.8873
27,49,41.58452,103.8873
27,50,42.58452,102.8873
27,51,43.58452,101.8873
27,52,44.58452,100.8873
26,53,45.998734,98.30151
25,54,47.41295,95.71573
25,55,48.41295,94.71573
25,56,49.41295,93.71573
25,57,50.41295,92.71573
25,58,51.41295,91.71573
25,59,52.41295,90.71573
25,60,53.41295,89.71573
25,61,54.41295,88.71573
24,62,55.827164,86.129944
24,63,56.827164,85.129944
24,64,57.827164,84.129944
24,65,58.827164,83.129944
24,66,59.827164,82.129944
24,67,60.827164,81.129944
24,68,61.827164,80.129944
24,69,62.827164,79.129944
24,70,63.827164,78.129944
24,71,64.82716,77.129944
24,72,65.82716,76.129944
23,72,66.07716,74.54416
22,72,66.32716,72.95837
21,72,66.57716,71.37258
20,72,66.82716,69.7868
19,72,67.07716,68.20101
18,72,67.32716,66.61523
17,72,67.57716,65.029434
16,72,67.82716,63.44365
15,72,68.07716,61.857864
14,72,68.32716,60.27208
13,72,68.57716,58.68629
12,72,68.82716,57.100506
11,72,69.07716,55.514717
10,72,69.32716,53.928932
9,72,69.57716,52.343147
8,72,69.82716,50.75736
7,72,70.07716,49.171574
6,72,70.32716,47.585785
5,72,70.57716,46.0
5,73,71.57716,45.0
5,74,72.57716,44.0
5,75,73.57716,43.0
5,76,74.57716,42.0
5,77,75.57716,41.0
5,78,76.57716,40.0
5,79,77.57716,39.0
5,80,78.57716,38.0
5,81,79.57716,37.0
4,82,80.99138,37.585785
4,83,81.99138,36.585785
3,84,83.405594,37.171574
3,85,84.405594,36.171574
3,86,85.405594,35.171574
3,87,86.405594,34.171574
3,88,87.405594,33.171574
3,89,88.405594,32.171574
3,90,89.405594,31.171574
2,91,90.81981,31.757359
2,92,91.81981,30.757359
3,93,93.234024,28.171574
3,94,94.234024,27.171574
4,95,95.64824,24.585787
4,96,96.64824,23.585787
5,97,98.062454,21.0
5,98,99.062454,20.0
5,99,100.062454,19.0
5,100,101.062454,18.0
5,101,102.062454,17.0
5,102,103.062454,16.0
5,103,104.062454,15.0
6,104,105.47667,15.585787
6,105,106.97667,14.585787
5,106,109.09799,12.0
5,107,110.09799,11.0
5,108,111.09799,10.0
5,109,112.09799,9.0
5,110,113.09799,8.0
5,111,114.09799,7.0
5,112,115.09799,6.0
5,113,116.09799,5.0
5,114,117.09799,4.0
5,115,118.09799,3.0
5,116,119.09799,2.0
5,117,120.09799,1.0
5,118,121.09799,0.0
